Method,Target_Feature,Effect_Size,AUC_Mean,AUC_Std,Delta_AUC,Normalized_Delta,RSD_QC,RSD_Pat,AUC_Raw_Mean,RSD_QC_Raw
INSOC,0,0.022,0.5648148148148148,0.18002057495577392,0.006172839506172756,0.2805836011631434,7.599877364060643,12.429771047925675,0.558641975308642,9.168907954552049
INSOC,1,0.022,0.47530864197530864,0.18492780467833633,0.0,0.0,14.826430790118907,15.42062900076755,0.47530864197530864,33.77667483416764
INSOC,2,0.022,0.617283950617284,0.1294825738481669,0.024691358024691357,1.1223344046525887,4.5808182913163575,11.311665203955227,0.5925925925925927,11.816788244580854
INSOC,3,0.022,0.5370370370370371,0.159839597237334,0.02777777777777768,1.262626205234158,5.543297975992333,11.8399233914079,0.5092592592592594,14.581531813810592
INSOC,4,0.022,0.6203703703703705,0.2210617849317282,-0.006172839506172756,-0.2805836011631434,7.602586936233682,11.51991533254165,0.6265432098765432,8.4158085563581
INSOC,5,0.022,0.4938271604938271,0.17654752649475422,-0.015432098765432112,-0.7014590029078687,7.693354735570218,11.541125783455922,0.5092592592592592,18.620262298166132
INSOC,6,0.022,0.4969135802469135,0.16689513376044166,0.0030864197530864335,0.14029180058157423,10.490666073490463,14.248311795182127,0.4938271604938271,34.90798298314577
INSOC,7,0.022,0.45679012345679015,0.1566491054376484,-0.02777777777777768,-1.262626205234158,26.5653515936725,36.57335729693116,0.48456790123456783,30.510963333447922
INSOC,8,0.022,0.48456790123456794,0.16774911409507642,0.0,0.0,6.4768861363960735,13.821545758999331,0.48456790123456794,25.9828561574089
INSOC,9,0.022,0.5,0.19065981742568522,0.018518518518518545,0.8417508034894429,8.361992946457358,14.692774780757825,0.48148148148148145,26.47473479327075
INSOC,10,0.022,0.691358024691358,0.20514826367757863,0.08333333333333326,3.787878615702484,5.642489383693631,14.185534108331868,0.6080246913580247,15.588235109929796
INSOC,11,0.022,0.5,0.161970885967925,0.02160493827160498,0.9820426040710171,9.522632347324306,16.532601519136765,0.478395061728395,40.44292499063709
INSOC,12,0.022,0.4938271604938272,0.1503184649615546,-0.0030864197530863224,-0.14029180058156918,7.892790210937663,14.458216250533987,0.4969135802469135,19.679643475519555
INSOC,13,0.022,0.5,0.16249934050726153,-0.012345679012345734,-0.5611672023262969,17.133341981452688,20.83744928270763,0.5123456790123457,39.63121784075345
INSOC,14,0.022,0.5030864197530864,0.16944416334951612,0.02160493827160498,0.9820426040710171,5.979845978586936,13.857366980086972,0.48148148148148145,28.428162006447895
